Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
TapeTech,variable,TapeTechPFKReplacementBlade2pk,TapeTechPFKReplacementBlade2pk,TapeTech PFK Replacement Blade 2/pk,1,0,visible,,"TapeTech 48"" Replacement Blade PFB48 2pk",,,,,taxable,,1,,,0,0,,,,,,1,,TapeTech,,"https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_005.jpg,https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_005.jpg,https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_005.jpg,https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_005.jpg,https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_005.jpg,https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_005.jpg,https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_005.jpg,https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_005.jpg",,,,,,,,,,Brand,TapeTech,1,1,0,Size,"48"" | 40"" | 32"" | 24"" | 18"" | 14"" | 12"" | 7""",1,1,1,,,
TapeTech,variation,16558,TapeTech48PFKReplacementBlade,"TapeTech 48"" PFK Replacement Blade 2/pk",1,0,visible,,"TapeTech 48"" Replacement Blade PFB48 2pk",,,,104.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16558_TapeTech48PFKReplacementBlade_005.jpg,,,TapeTechPFKReplacementBlade2pk,,,,,,,Brand,TapeTech,1,1,0,Size,"48""",1,1,1,,,
TapeTech,variation,16557,TapeTech40PFKReplacementBlade,"TapeTech 40"" PFK Replacement Blade 2/pk",1,0,visible,,"TapeTech 40"" Replacement Blade PFB40 2pk",,,,91.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16557_TapeTech40PFKReplacementBlade_005.jpg,,,TapeTechPFKReplacementBlade2pk,,,,,,,Brand,TapeTech,1,1,0,Size,"40""",1,1,1,,,
TapeTech,variation,16556,TapeTech32PFKReplacementBlade,"TapeTech 32"" PFK Replacement Blade 2/pk",1,0,visible,,"TapeTech 32"" Replacement Blade PFB32 2pk",,,,71.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16556_TapeTech32PFKReplacementBlade_005.jpg,,,TapeTechPFKReplacementBlade2pk,,,,,,,Brand,TapeTech,1,1,0,Size,"32""",1,1,1,,,
TapeTech,variation,16555,TapeTech24PFKReplacementBlade,"TapeTech 24"" PFK Replacement Blade 2/pk",1,0,visible,,"TapeTech 24"" Replacement Blade PFB24 2pk",,,,55.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16555_TapeTech24PFKReplacementBlade_005.jpg,,,TapeTechPFKReplacementBlade2pk,,,,,,,Brand,TapeTech,1,1,0,Size,"24""",1,1,1,,,
TapeTech,variation,16554,TapeTech18PFKReplacementBlade,"TapeTech 18"" PFK Replacement Blade 2/pk",1,0,visible,,"TapeTech 18"" Replacement Blade PFB18 2pk",,,,43.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16554_TapeTech18PFKReplacementBlade_005.jpg,,,TapeTechPFKReplacementBlade2pk,,,,,,,Brand,TapeTech,1,1,0,Size,"18""",1,1,1,,,
TapeTech,variation,16553,TapeTech14PFKReplacementBlade,"TapeTech 14"" PFK Replacement Blade 2/pk",1,0,visible,,"TapeTech 14"" Replacement Blade PFB14 2pk",,,,36.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16553_TapeTech14PFKReplacementBlade_005.jpg,,,TapeTechPFKReplacementBlade2pk,,,,,,,Brand,TapeTech,1,1,0,Size,"14""",1,1,1,,,
TapeTech,variation,16552,TapeTech12PFKReplacementBlade,"TapeTech 12"" PFK Replacement Blade 2/pk",1,0,visible,,"TapeTech 12"" Replacement Blade PFB12 2pk",,,,32.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16552_TapeTech12PFKReplacementBlade_005.jpg,,,TapeTechPFKReplacementBlade2pk,,,,,,,Brand,TapeTech,1,1,0,Size,"12""",1,1,1,,,
TapeTech,variation,16551,TapeTech7PFKReplacementBlade,"TapeTech 7"" PFK Replacement Blade 2/pk",1,0,visible,,"TapeTech 7"" Replacement Blade PFB07 2pk",,,,24.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_001.jpg https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_002.jpg https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_003.jpg https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_004.jpg https://www.shopamestools.com/Item_Images_AMES/16551_TapeTech7PFKReplacementBlade_005.jpg,,,TapeTechPFKReplacementBlade2pk,,,,,,,Brand,TapeTech,1,1,0,Size,"7""",1,1,1,,,
TapeTech,variable,TapeTechPremiumStainlessSteelJointKnife,TapeTechPremiumStainlessSteelJointKnife,TapeTech Premium Stainless Steel Joint Knife,1,0,visible,,"<p>TapeTech 0.75"" Premium Stainless Steel Joint Knife</p>",,,,,taxable,,1,,,0,0,,,,,,1,,TapeTech,,"https://www.shopamestools.com/Item_Images_AMES/18779_JK34SSTT_001.jpg,https://www.shopamestools.com/Item_Images_AMES/18778_JK125SSTT_001.jpg,https://www.shopamestools.com/Item_Images_AMES/15040_TapeTech6PremiumStainlessSteelJointKnife_001.jpg,https://www.shopamestools.com/Item_Images_AMES/15039_TapeTech5PremiumStainlessSteelJointKnife_001.jpg,https://www.shopamestools.com/Item_Images_AMES/15038_TapeTech4PremiumStainlessSteelJointKnife_001.jpg,https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_001.jpg https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_002.jpg https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_003.jpg https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_004.jpg https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_005.jpg,https://www.shopamestools.com/Item_Images_AMES/15036_TapeTech2PremiumStainlessSteelJointKnife_001.jpg,https://www.shopamestools.com/Item_Images_AMES/15035_TapeTech1PremiumStainlessSteelJointKnife_001.jpg",,,,,,,,,,Brand,TapeTech,1,1,0,Size,"0.75"" | 1.25"" | 6"" | 5"" | 4"" | 3"" | 2"" | 1""",1,1,1,,,
TapeTech,variation,18779,JK34SSTT,"TapeTech 0.75"" Premium Stainless Steel Joint Knife",1,0,visible,,"<p>TapeTech 0.75"" Premium Stainless Steel Joint Knife</p>",,,,5.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/18779_JK34SSTT_001.jpg,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"0.75""",1,1,1,,,
TapeTech,variation,18778,JK125SSTT,"TapeTech 1.25"" Premium Stainless Steel Joint Knife",1,0,visible,,"<p>TapeTech 1.25"" Premium Stainless Steel Joint Knife</p>",,,,6.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/18778_JK125SSTT_001.jpg,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"1.25""",1,1,1,,,
TapeTech,variation,15040,TapeTech6PremiumStainlessSteelJointKnife,"TapeTech 6"" Premium Stainless Steel Joint Knife",1,0,visible,,"TapeTech 6"" Premium Stainless Steel Joint Knife",,,,13.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/15040_TapeTech6PremiumStainlessSteelJointKnife_001.jpg,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"6""",1,1,1,,,
TapeTech,variation,15039,TapeTech5PremiumStainlessSteelJointKnife,"TapeTech 5"" Premium Stainless Steel Joint Knife",1,0,visible,,"TapeTech 5"" Premium Stainless Steel Joint Knife",,,,12.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/15039_TapeTech5PremiumStainlessSteelJointKnife_001.jpg,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"5""",1,1,1,,,
TapeTech,variation,15038,TapeTech4PremiumStainlessSteelJointKnife,"TapeTech 4"" Premium Stainless Steel Joint Knife",1,0,visible,,"TapeTech 4"" Premium Stainless Steel Joint Knife",,,,11.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/15038_TapeTech4PremiumStainlessSteelJointKnife_001.jpg,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"4""",1,1,1,,,
TapeTech,variation,15037,JK03SSTT,"TapeTech 3"" Premium Stainless Steel Joint Knife",1,0,visible,,"TapeTech 3"" Premium Stainless Steel Joint Knife",,,,9.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_001.jpg https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_002.jpg https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_003.jpg https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_004.jpg https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_005.jpg,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"3""",1,1,1,,,
TapeTech,variation,15036,TapeTech2PremiumStainlessSteelJointKnife,"TapeTech 2"" Premium Stainless Steel Joint Knife",1,0,visible,,"TapeTech 2"" Premium Stainless Steel Joint Knife",,,,8.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/15036_TapeTech2PremiumStainlessSteelJointKnife_001.jpg,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"2""",1,1,1,,,
TapeTech,variation,15035,TapeTech1PremiumStainlessSteelJointKnife,"TapeTech 1"" Premium Stainless Steel Joint Knife",1,0,visible,,"TapeTech 1"" Premium Stainless Steel Joint Knife",,,,7.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/15035_TapeTech1PremiumStainlessSteelJointKnife_001.jpg,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"1""",1,1,1,,,
TapeTech,variable,TapeTechRoundedCornerPlasterSpatula,TapeTechRoundedCornerPlasterSpatula,TapeTech Rounded Corner Plaster Spatula,1,0,visible,,"<p>TapeTech 6"" (150mm) Rounded Corner Plaster Spatula VSPAT06</p>",,,,,taxable,,1,,,0,0,,,,,,1,,TapeTech,,"https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_001.jpg https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_001.png https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_002.png https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_003.png https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_004.png https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_005.png,https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_001.jpg https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_001.png https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_002.png https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_003.png https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_004.png https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_005.png,https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_001.jpg https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_001.png https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_002.png https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_003.png https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_004.png https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_005.png,https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_001.jpg https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_001.png https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_002.png https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_003.png https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_004.png https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_005.png,https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_001.jpg https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_001.png https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_002.png https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_003.png https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_004.png https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_005.png,https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_001.jpg https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_001.png https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_002.png https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_003.png https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_004.png https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_005.png",,,,,,,,,,Brand,TapeTech,1,1,0,Size,"6"" (150mm) | 5"" (125mm) | 4"" (100mm) | 3"" (75mm) | 2"" (50mm) | 1"" (25mm)",1,1,1,,,
TapeTech,variation,18454,VSPAT06,"TapeTech 6"" (150mm) Rounded Corner Plaster Spatula",1,0,visible,,"<p>TapeTech 6"" (150mm) Rounded Corner Plaster Spatula VSPAT06</p>",,,,13.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_001.jpg https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_001.png https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_002.png https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_003.png https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_004.png https://www.shopamestools.com/Item_Images_AMES/18454_VSPAT06_005.png,,,TapeTechRoundedCornerPlasterSpatula,,,,,,,Brand,TapeTech,1,1,0,Size,"6"" (150mm)",1,1,1,,,
TapeTech,variation,18453,VSPAT05,"TapeTech 5"" (125mm) Rounded Corner Plaster Spatula",1,0,visible,,"<p>TapeTech 5"" (125mm) Rounded Corner Plaster Spatula VSPAT05</p>",,,,12.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_001.jpg https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_001.png https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_002.png https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_003.png https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_004.png https://www.shopamestools.com/Item_Images_AMES/18453_VSPAT05_005.png,,,TapeTechRoundedCornerPlasterSpatula,,,,,,,Brand,TapeTech,1,1,0,Size,"5"" (125mm)",1,1,1,,,
TapeTech,variation,18452,VSPAT04,"TapeTech 4"" (100mm) Rounded Corner Plaster Spatula",1,0,visible,,"<p>TapeTech 4"" (100mm) Rounded Corner Plaster Spatula VSPAT04</p>",,,,11.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_001.jpg https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_001.png https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_002.png https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_003.png https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_004.png https://www.shopamestools.com/Item_Images_AMES/18452_VSPAT04_005.png,,,TapeTechRoundedCornerPlasterSpatula,,,,,,,Brand,TapeTech,1,1,0,Size,"4"" (100mm)",1,1,1,,,
TapeTech,variation,18451,VSPAT03,"TapeTech 3"" (75mm) Rounded Corner Plaster Spatula",1,0,visible,,"<p>TapeTech 3"" (75mm) Rounded Corner Plaster Spatula VSPAT03</p>",,,,10.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_001.jpg https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_001.png https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_002.png https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_003.png https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_004.png https://www.shopamestools.com/Item_Images_AMES/18451_VSPAT03_005.png,,,TapeTechRoundedCornerPlasterSpatula,,,,,,,Brand,TapeTech,1,1,0,Size,"3"" (75mm)",1,1,1,,,
TapeTech,variation,18450,VSPAT02,"TapeTech 2"" (50mm) Rounded Corner Plaster Spatula",1,0,visible,,"<p>TapeTech 2"" (50mm) Rounded Corner Plaster Spatula VSPAT02</p>",,,,9.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_001.jpg https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_001.png https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_002.png https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_003.png https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_004.png https://www.shopamestools.com/Item_Images_AMES/18450_VSPAT02_005.png,,,TapeTechRoundedCornerPlasterSpatula,,,,,,,Brand,TapeTech,1,1,0,Size,"2"" (50mm)",1,1,1,,,
TapeTech,variation,18449,VSPAT01,"TapeTech 1"" (25mm) Rounded Corner Plaster Spatula",1,0,visible,,"<p>TapeTech 1"" (25mm) Rounded Corner Plaster Spatula VSPAT01</p>",,,,8.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_001.jpg https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_001.png https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_002.png https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_003.png https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_004.png https://www.shopamestools.com/Item_Images_AMES/18449_VSPAT01_005.png,,,TapeTechRoundedCornerPlasterSpatula,,,,,,,Brand,TapeTech,1,1,0,Size,"1"" (25mm)",1,1,1,,,
TapeTech,variable,TapeTechx075SquareNylonInsert,TapeTechx075SquareNylonInsert,"TapeTech x 0.75"" Square Nylon Insert",1,0,visible,,"TapeTech 2"" x 0.75"" Square Nylon Insert ESQI10",,,,,taxable,,1,,,0,0,,,,,,1,,TapeTech,,"https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_001.JPG https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_002.JPG https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_003.JPG https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_004.JPG https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_005.JPG,https://www.shopamestools.com/Item_Images_AMES/18358_ESQI08_001.JPG https://www.shopamestools.com/Item_Images_AMES/18358_ESQI08_002.JPG https://www.shopamestools.com/Item_Images_AMES/18358_ESQI08_003.JPG https://www.shopamestools.com/Item_Images_AMES/18358_ESQI08_004.JPG https://www.shopamestools.com/Item_Images_AMES/18358_ESQI08_005.JPG,https://www.shopamestools.com/Item_Images_AMES/18355_ESQI05_001.JPG https://www.shopamestools.com/Item_Images_AMES/18355_ESQI05_002.JPG https://www.shopamestools.com/Item_Images_AMES/18355_ESQI05_003.JPG https://www.shopamestools.com/Item_Images_AMES/18355_ESQI05_004.JPG https://www.shopamestools.com/Item_Images_AMES/18355_ESQI05_005.JPG,https://www.shopamestools.com/Item_Images_AMES/18353_ESQI03_001.JPG https://www.shopamestools.com/Item_Images_AMES/18353_ESQI03_002.JPG https://www.shopamestools.com/Item_Images_AMES/18353_ESQI03_003.JPG https://www.shopamestools.com/Item_Images_AMES/18353_ESQI03_004.JPG https://www.shopamestools.com/Item_Images_AMES/18353_ESQI03_005.JPG",,,,,,,,,,Brand,TapeTech,1,1,0,Size,"2"" | 1.5"" | 1"" | 0.75""",1,1,1,,,
TapeTech,variation,18360,ESQI10,"TapeTech 2"" x 0.75"" Square Nylon Insert",1,0,visible,,"TapeTech 2"" x 0.75"" Square Nylon Insert ESQI10",,,,20.00,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_001.JPG https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_002.JPG https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_003.JPG https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_004.JPG https://www.shopamestools.com/Item_Images_AMES/18360_ESQI10_005.JPG,,,TapeTechx075SquareNylonInsert,,,,,,,Brand,TapeTech,1,1,0,Size,"2""",1,1,1,,,
