"schematic_id","part_id","part_name","qty"
"asgard-at01-ad-sch","709043","709043 - S-Hook","1"
"asgard-at01-ad-sch","059143","059143 - Cotter Pin","1"
"asgard-at01-ad-sch","809006","809006 - #14 S Brass Washer","1"
"asgard-at01-ad-sch","054245F","Creaser Trigger Assembly - 054245","1"
"asgard-at01-ad-sch","050249","Creaser Connector - 050249","1"
"asgard-at01-ad-sch","059143","059143 - Cotter Pin","1"
"asgard-at01-ad-sch","054032F","Push Rod Assembly - 054032","1"
"asgard-at01-ad-sch","050144F","Cutter Chain Tube Link - 050144","1"
"asgard-at01-ad-sch","059333","O Ring - 5/32 ID x 9/16 OD x 1/16 Wide","1"
"asgard-at01-ad-sch","052148","Nyliner Bushing - 052148","1"
"asgard-at01-ad-sch","059074","059074 - 8-32 Hex Nylock Nut","1"
"asgard-at01-ad-sch","CUTTER PARTS ASSY","CUTTER PARTS ASSY","1"
"asgard-at01-ad-sch","056133","Pyramid Blade, SST","1"
"asgard-at01-ad-sch","050068","Gooser & Cutter Chain Stop - 050068","1"
"asgard-at01-ad-sch","059025","059025 - Cotter Pin","1"
"asgard-at01-ad-sch","050163","Main Chain Guard - 050163","1"
"asgard-at01-ad-sch","MAIN WHEEL ASSY","MAIN WHEEL ASSY","1"
"asgard-at01-ad-sch","059078","059078 - Nyliner Bearing","1"
"asgard-at01-ad-sch","059084","059084 - 8-32 X 1/4 1/2 Dog Setscrew","1"
"asgard-at01-ad-sch","059084","059084 - 8-32 X 1/4 1/2 Dog Setscrew","1"
"asgard-at01-ad-sch","050083F","Cable Drum - 050083F","1"
"asgard-at01-ad-sch","059217","059217 - 4-40 X 3/8 Bind Head Screw","1"
"asgard-at01-ad-sch","COVER PLATE ASSY","COVER PLATE ASSY","1"
"asgard-at01-ad-sch","059156","059156 - 4-40 X 5/16 Bind Hd Screw","1"
"asgard-at01-ad-sch","059082","Drum Washer - 059082","1"
"asgard-at01-ad-sch","054114F","Sprocket Driver Assembly - 054114F","1"
"asgard-at01-ad-sch","DRIVE DOG ASSY","DRIVE DOG ASSY","1"
"asgard-at01-ad-sch","058126F","Main Chain - 058126F","1"
"asgard-at01-ad-sch","052148","Nyliner Bushing - 052148","1"
"asgard-at01-ad-sch","052149","Tenite Bearing - 052149","1"
"asgard-at01-ad-sch","052125","TapeTech Sprocket Driver (052125)","1"
"asgard-at01-ad-sch","050110F","Driver Shaft - 050110","1"
"columbia-anglehead-2014-3","FA 235","6-32 x 1/8 Set Screw (FA235)","1"
"columbia-anglehead-2014-3","AH 6","Funnel Retainer Spring (AH6)","1"
"columbia-anglehead-2014-3","AH 7-2.5""","Frame Tension Spring 2-1/2 in (AH7-2.5)","1"
"columbia-anglehead-2014-3","AH 7-3""","Angle Head Frame Tension Spring (AH7-3)","1"
"columbia-anglehead-2014-3","FA 235","6-32 x 1/8 Set Screw (FA235)","1"
"columbia-anglehead-2014-3","FA 235","6-32 x 1/8 Set Screw (FA235)","1"
"columbia-anglehead-2014-3","AH 3-3""","3"" Angle Head Carbide Blade (AH33)","1"
"columbia-anglehead-2014-3","FA 239","6-32 x ¼"" Binder Slot (FA239)","1"
"columbia-anglehead-2014-3","AH 18","Socket Wear Cup (AH18)","1"
"columbia-anglehead-2014-3","AH 3-3""","3"" Angle Head Carbide Blade (AH33)","1"
"columbia-anglehead-2014-3","AH 16","Retaining Spring Backer (AH16)","1"
"columbia-anglehead-2014-3","FA 245","6-32 X 1/2"" Fill. Head Screw (FA245)","1"
"columbia-anglehead-2014-3","FA 236","6-32 x 1/8"" Binder Slot (FA236)","1"
"columbia-anglehead-2014-3","AH 5","Frame Retainer Clip (AH5)","1"
"columbia-anglehead-2014-3","AH 4","Angle Head Side Blade (AH4)","1"
"columbia-anglehead-2014-3","AH 2-3"" L","Left Frame Sub-Assembly 3 in (AHA2-3L)","1"
"columbia-anglehead-2014-3","AH 8","Retainer Clip (Short)","1"
"columbia-anglehead-2014-3","AH 9","Retainer Clip (Long)","1"
"columbia-anglehead-2014-3","FA 258","8-32 x ¼"" Half Dog Set (FA258)","1"
"columbia-anglehead-2014-3","AH 1","Spring Housing Angle Head (AH1A)","1"
"columbia-anglehead-2014-3","AH 2-3"" R","Right Frame Sub-Assembly 3 in (AHA2-3R)","1"
"columbia-anglehead-2014-3","AH 4","Angle Head Side Blade (AH4)","1"
"columbia-anglehead-2014-3","FA 221","#6 Belleville Washer (FA221)","1"
"columbia-anglehead-2014-3","AH 11","Return Spring Post Angle Head (AH11)","1"
"columbia-anglehead-2014-3","FA 221","#6 Belleville Washer (FA221)","1"
"columbia-anglehead-2014-3","AH 12","Head Casting 2 in (AH1-2)","1"
"columbia-anglehead-2014-3","FA 210","4/40 x 3/16""  Binder Slot (FA210)","1"
"columbia-anglehead-2014-3","AH 1-3.5""","Head Casting 3-1/2 in (AH1-3.5)","1"
"columbia-anglehead-2014-3","AH 23","Angle Head Frame Retaining Pin (AH23)","1"
"columbia-anglehead-2014-3","FA 228","#6 Flat Washer (FA228)","1"
"columbia-anglehead-2014-3","AH 21","Angle Head Hinge Spacer (AH21)","1"
"columbia-anglehead-2014-3","AH 20","Angle Head Pivot Pin (AH20)","1"
"columbia-anglehead-2014-3","AH 22","Angle Head Frame Clamp (AH22)","1"
"columbia-anglehead-2014-3","AH 1","Spring Housing Angle Head (AH1A)","1"
"columbia-8-wheel-external-corner-applicator-1","CF 4L","Ball Spring Long Flusher (CF4L)","1"
"columbia-8-wheel-external-corner-applicator-1","CEXT 3","Wheel for ICATW (CEXT3)","1"
"columbia-8-wheel-external-corner-applicator-1","CEXT 3","Wheel for ICATW (CEXT3)","1"
"columbia-8-wheel-external-corner-applicator-1","CEXT 2","External Corner Applicator Wheel Small (CEXT2)","1"
"columbia-8-wheel-external-corner-applicator-1","CEXT 2","External Corner Applicator Wheel Small (CEXT2)","1"
"columbia-8-wheel-external-corner-applicator-1","CEXT 3","Wheel for ICATW (CEXT3)","1"
"columbia-8-wheel-external-corner-applicator-1","CEXT 3","Wheel for ICATW (CEXT3)","1"
"columbia-8-wheel-external-corner-applicator-1","CEXT 1","External Corner Applicator Wheel Large (CEXT1)","1"
"columbia-ica1-2-2015","ICA 1","Inside Corner Applicator Body (ICA1)","1"
"columbia-ica1-2-2015","ICA 4L","Inside Corner Applicator Left Frame Sub-Assembly (ICA4L)","1"
"columbia-ica1-2-2015","ICA 3","Inside Corner Applicator Wheel (ICA3)","1"
"columbia-ica1-2-2015","ICA 2","Inside Corner Applicator Axle (ICA2)","1"
"columbia-ica1-2-2015","FA 377","6-32 x 1/4 Flat Head Screw (FA377)","1"
"columbia-ica1-2-2015","ICA 4R","Inside Corner Applicator Right Frame Sub-Assembly (ICA4R)","1"
"columbia-ica1-2-2015","ICA 3","Inside Corner Applicator Wheel (ICA3)","1"
"columbia-ica1-2-2015","ICA 2","Inside Corner Applicator Axle (ICA2)","1"
"columbia-ica1-2-2015","FA 377","6-32 x 1/4 Flat Head Screw (FA377)","1"
"columbia-ica1-2-2015","CF 4S","Corner Flusher Ball Spring Short (CF4S)","1"
"columbia-ica1-4-2015","ICA 1","Inside Corner Applicator Body (ICA1)","1"
"columbia-ica1-4-2015","ICA 3","Inside Corner Applicator Wheel (ICA3)","1"
"columbia-ica1-4-2015","ICA 2","Inside Corner Applicator Axle (ICA2)","1"
"columbia-ica1-4-2015","FA 377","6-32 x 1/4 Flat Head Screw (FA377)","1"
"columbia-ica1-4-2015","ICA 3","Inside Corner Applicator Wheel (ICA3)","1"
"columbia-ica1-4-2015","ICA 2","Inside Corner Applicator Axle (ICA2)","1"
"columbia-ica1-4-2015","FA 377","6-32 x 1/4 Flat Head Screw (FA377)","1"
"columbia-ica1-4-2015","CF 4S","Corner Flusher Ball Spring Short (CF4S)","1"
"columbia-2-way-internal-corner-applicator-1","CF 4L","Ball Spring Long Flusher (CF4L)","1"
"columbia-2-way-internal-corner-applicator-1","ICATW 2","Inside 90 Applicator with Wheels (ICATW)","1"
"columbia-2-way-internal-corner-applicator-1","CEXT 3","Wheel for ICATW (CEXT3)","1"
"columbia-2-way-internal-corner-applicator-1","CEXT 3","Wheel for ICATW (CEXT3)","1"
"columbia-2-way-internal-corner-applicator-1","ICATW 2","Inside 90 Applicator with Wheels (ICATW)","1"
"columbia-2-way-internal-corner-applicator-1","ICATW 1","Inside 90 Applicator with Wheels (ICATW)","1"
"columbia-predator-taper-body","CT119","Spool Retaining Spring (CT-119)","1"
"columbia-predator-taper-body","CT119A","Spool Retaining Spring (CT-119)","1"
"columbia-predator-taper-body","CT121B","Tape Spool Shaft (Quick Release)","1"
"columbia-predator-taper-body","FA362","10-24 x 3/4 Flat Head Screw (FA362)","1"
"columbia-predator-taper-body","CT120","Taper Tape Spool (CT-120)","1"
"columbia-predator-taper-body","CT118A","Retaining Spring Clip(Quick Realease)","1"
"columbia-predator-taper-body","FA292","1/4-20 Nyloc Jam Nut (FA292)","1"
"columbia-predator-taper-body","CT106A","Taper Bearing Shaft - CT106 (CT-106A)","1"
"columbia-predator-taper-body","FA298","1/4-20 X 7/8in Flat Socket (FA-298)","1"
"columbia-predator-taper-body","CT115","Guard Ring (CT115)","1"
"columbia-predator-taper-body","CT123A","Taper Retaining Spring Shaft (CT-123)","1"
"columbia-predator-taper-body","MP23A","Mud Pump Mud Pump Seal (MP-23)","1"
"columbia-predator-taper-body","CT117A","Base-New (CT117A)","1"
"columbia-predator-taper-body","CT122A","Taper Strap - CT122 (CT-122A)","1"
"columbia-predator-taper-body","CT116A","Taper Strap (CT-116A)","1"
"columbia-predator-taper-body","CT116A","Taper Strap (CT-116A)","1"
"columbia-predator-taper-body","CT116A","Taper Strap (CT-116A)","1"
"columbia-predator-taper-body","CT115A","Taper Gasket New Style End Ring (CT115A)","1"
"columbia-predator-taper-body","FA237","6-32 x 3/16 Binder Slot Screw (FA237)","1"
"columbia-predator-taper-body","MP9C","Connecting Link (MP9C)","1"
"columbia-predator-taper-body","CT104","Taper Connection Strap (CT-104)","1"
"columbia-predator-taper-body","CT105","Taper Crimper Lever (CT-105)","1"
"columbia-predator-taper-body","CT130","Taper Extension Shaft (CT-130)","1"
"columbia-predator-taper-body","FA249","8-32 x 3/16"" Socket Head Set Screw (FA249)","1"
"columbia-predator-taper-body","CT127","Taper Extension Shaft Bracket (CT127)","1"
"columbia-predator-taper-body","FA207","4-40 Nyloc Nut (FA207)","1"
"columbia-predator-taper-body","FA218","4-40 x 3/8"" Flat Slot (FA218)","1"
"columbia-predator-taper-body","CTA128","Predator Taper Shaft Guide Roller Bushing Assembly (CTA128)","1"
"columbia-predator-taper-body","FA234","6-32 Nyloc Jam Nut (FA234)","1"
"columbia-predator-taper-body","CT103","Taper Barrel Main Body (CT-103)","1"
"columbia-predator-taper-body","FA295","1/4-20 X 1/2"" Flat Socket (FA295)","1"
"columbia-predator-taper-body","FA342","1/4-20 x 3/4 Hex Bolt (FA342)","1"
"columbia-predator-taper-body","CT128A","Taper Shaft Guide Roller Bushing (CT128A)","1"
"columbia-predator-taper-body","FA291","¼ - 20 Hex Nut (FA291)","1"
"columbia-predator-taper-body","FA286","¼"" x ½"" Flat Washer (FA286)","1"
"columbia-predator-taper-body","FA286","¼"" x ½"" Flat Washer (FA286)","1"
"columbia-predator-taper-body","CT107","Piston Body (CT107)","1"
"columbia-predator-taper-body","CT112","Slotted Bolt (CT112)","1"
"columbia-predator-taper-body","CT110","Piston Cup Relief Washer (CT110)","1"
"columbia-predator-taper-body","CT111","Taper Piston Cup (CT-111)","1"
"columbia-predator-taper-body","CT109","¼ -20 Hex Nut (Castle Nut) (CT109)","1"
"columbia-predator-taper-body","CT72","Cable (CT72)","1"
"columbia-predator-taper-body","CT126PA","Hand Grip Body Pump Action (CT126PA)","1"
"columbia-predator-taper-body","CPT125B","Teflon Threaded Insert (CPT125B)","1"
"columbia-predator-taper-body","CT124B","Grip Guard Ring Bottom (CT124B)","1"
"columbia-predator-taper-body","CT124A","Grip Guard Ring Top (CT124A)","1"
"columbia-predator-taper-body","FA374","10-32 x 1/4 Flat Head Screw (FA374)","1"
"columbia-predator-taper-body","FA207","4-40 Nyloc Nut (FA207)","1"
"columbia-predator-taper-head","FAJ144","Predator Joint Fastener 14-4 (FAJ144)","1"
"columbia-predator-taper-head","CT83","Clutch Dog (CT83)","1"
"columbia-predator-taper-head","CT94","Mud Shut-Off Upper Plate (CT94)","1"
"columbia-predator-taper-head","PA266","Predator Taper Head Sub Assembly (PA266)","1"
"columbia-predator-taper-head","CT794","Predator Taper Mud Shut Off Upper Plate (CT794)","1"
"columbia-predator-taper-head","CT624","Predator Taper Needle Shaft Assembly (CT624)","1"
"columbia-predator-taper-head","CT87-CL","Cam Lock Taper Cap (CT87-CL)","1"
"columbia-predator-taper-head","FA244","6-32 x ½"" Pan Slot (FA244)","1"
"columbia-predator-taper-head","FAZ1S","Predator Taper 4-40 x 1/8 Set Screw (FAZ1S)","1"
"columbia-predator-taper-head","FAZ21S","Predator Taper 6-32 x 1/8 Set Screw (FAZ21S)","1"
"columbia-predator-taper-head","CT1R","Head (No Holes for Cap) (CT1R)","1"
"columbia-predator-taper-head","CT054","Predator Taper Toe Kicker Rail (CT054)","1"
"columbia-predator-taper-head","CT6R","Taper Side Plate Right - CT6 (CT-6)","1"
"columbia-predator-taper-head","CT34CL","Cam Lock Cap Side Block (CT34-CL)","1"
"columbia-predator-taper-head","FA238","6-32 x 3/16"" Fillister Slot (FA238)","1"
"columbia-predator-taper-head","PA2LS","Predator Taper Left Side Assembly (PA2LS)","1"
"columbia-predator-taper-head","CT87-CS","Cover Plate Cork Seal (CT-87CS)","1"
"columbia-predator-taper-head","CT240-DL","Predator Taper Deep Lever Assembly (CT240-DL)","1"
"columbia-predator-taper-head","FAZ20","Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20)","1"
"columbia-predator-taper-head","FAZ07","Predator Taper 4-40 x 3/16 Binder Slot (FAZ07)","1"
"columbia-predator-taper-head","CT98","Taper Mud Supply Seal Plate (CT-98)","1"
"columbia-predator-taper-head","CT10I","Taper Crimping Arm Bushing Right (CT10)","1"
"columbia-predator-taper-head","FAZ2R","Predator Taper 6-32 Nyloc Nut (FAZ2R)","1"
"columbia-predator-taper-head","FA2J0","#10 Belleville Washer (FA280)","1"
"columbia-predator-taper-head","CT17","Separation Plate (CT17)","1"
"columbia-predator-taper-head","CT20","Taper Hinge Block (CT20)","1"
"columbia-predator-taper-head","FA243","6-32 x 3/8"" Flat Slot (FA243)","1"
"columbia-predator-taper-head","CT23","Reinforcing Rod (CT23)","1"
"columbia-predator-taper-head","FAZ6S","Predator Taper 8-32 x 3/16 Set Screw (FAZ6S)","1"
"columbia-predator-taper-head","CT726","Predator Taper Drive Chain Predator (CT726)","1"
"columbia-predator-taper-head","CT00","Predator Taper Head Cover Plate (CT00)","1"
"columbia-predator-taper-head","VAZ10","Predator Taper Valve Assembly Zinc (VAZ10)","1"
"columbia-predator-taper-head","FAZ5S","Predator Taper 8-32 x 1/4 Set Screw (FAZ5S)","1"
"columbia-predator-taper-head","CT25","Taper Knife Guide Square Tube (CT-25)","1"
"columbia-predator-taper-head","FAZ54","Predator Taper 3/8-16 x 3/4 Socket Head (FAZ54)","1"
"columbia-predator-taper-head","PAZ49","Predator Taper Zinc Pivot Pin (PAZ49)","1"
"columbia-predator-taper-head","FAZ0A","Predator Taper 4-40 Lock Washer (FAZ0A)","1"
"columbia-predator-taper-head","CT8","Side Plate Support  Left (CT8)","1"
"columbia-predator-taper-head","FAZOR","Predator Taper 4-40 O-Ring (FAZOR)","1"
"columbia-predator-taper-head","CT10A","Taper Crimping Arm Bushing Left (CT10A)","1"
"columbia-predator-taper-head","CT364","Predator Taper Knife Guide Bracket (CT364)","1"
"columbia-predator-taper-head","CT4","Wafer Bushing (CT4)","1"
"columbia-predator-taper-head","CT72","Cable (CT72)","1"
"columbia-predator-taper-head","CT77S","Taper Drive Sprocket Large (CT-77)","1"
"columbia-predator-taper-head","CT840","Predator Taper Control Valve Body (CT840)","1"
"columbia-predator-taper-head","CTSAA","Predator Taper Side Assembly Left (CTSAA)","1"
"columbia-predator-taper-head","CTSS","Carriage Guide Rod (CT55)","1"
"columbia-predator-taper-head","CT99","Removable Cover Plate Pin (CT-99)","1"
"columbia-predator-taper-head","PACTS","Predator Taper Cam Track Spring (PACTS)","1"
"columbia-predator-taper-head","CT790","Predator Taper Rod Sleeve Housing (CT790)","1"
"columbia-predator-taper-head","C78S","Predator Carbon Fiber Drive Chain Short (C78S)","1"
"columbia-predator-taper-head","FAZ14","Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14)","1"
"columbia-predator-taper-head","CT24","Predator Taper Brass Bushing (CT24)","1"
"columbia-predator-taper-head","CT36","Return Spring Tube (CT36)","1"
"columbia-predator-taper-head","CT6","Taper Side Plate Right (CT-6)","1"
"columbia-predator-taper-head","CT76","Taper Nylatron Washer (CT-76)","1"
"columbia-predator-taper-head","CT79","Taper Hollow Shaft (CT-79)","1"
"columbia-predator-taper-head","CT78","Drive Chain (CT78)","1"
"columbia-predator-taper-head","CT34","Cover Plate Attachment Block (CT34)","1"
"columbia-predator-taper-head","FAZ10","Predator Taper 4-40 x 1/4 Fillister Slot (FAZ10)","1"
"columbia-predator-taper-head","CT25","Taper Knife Guide Square Tube (CT-25)","1"
"columbia-predator-taper-head","CT18","Predator Taper Guide Bracket (CT18)","1"
"columbia-predator-taper-head","FA2L3","4-40 X 3/4"" Hex Bolt (FA283)","1"
"columbia-predator-taper-head","CT53","Taper Toe Kicker (CT-53)","1"
"columbia-predator-taper-head","CT15A","Old Style Ratchet Rod (CT15A)","1"
"columbia-predator-taper-head","PAS80","Predator Taper Pull Rod Assembly (PAS80)","1"
"columbia-predator-taper-head","FAZ1S","Predator Taper 4-40 x 1/8 Set Screw (FAZ1S)","1"
"columbia-predator-taper-head","PAS07","Predator Taper Pivot Assembly Small (PAS07)","1"
"columbia-predator-taper-head","CT114","Predator Taper Locking Block (CT114)","1"
"columbia-predator-taper-head","FA228","#6 Flat Washer (FA228)","1"
"columbia-predator-taper-head","CT71","Drive Sprocket Small (CT71)","1"
"columbia-predator-taper-head","CT 140","Predator Taper Tape Advance Plate (CT140)","1"
"columbia-predator-taper-head","PA277","Predator Taper Creaser Arm Assembly (PA277)","1"
"columbia-predator-taper-head","CT12","Tape Advance Release Bracket (CT12)","1"
"columbia-predator-taper-head","FA239","6-32 x ¼"" Binder Slot (FA239)","1"
"columbia-predator-taper-head","CT43","Taper Micro Chain #5618 (CT-43)","1"
"columbia-predator-taper-head","CT741A","Predator Taper Cutter Block Clamp (CT741A)","1"
"columbia-predator-taper-head","CT43","Taper Micro Chain #5618 (CT-43)","1"
"columbia-predator-taper-head","CTA1A","Predator Taper Cutter Block Assembly (CTA1A)","1"
"columbia-predator-taper-head","FA214","4/40 x ¼"" Flat Slot (FA214)","1"
"columbia-predator-taper-head","FA200","1/16"" x ¼"" Split Pin (FA200)","1"
"columbia-predator-taper-head","CT47","Taper Crimping Wheel (CT47)","1"
"columbia-predator-taper-head","FA234","6-32 Nyloc Jam Nut (FA234)","1"
"columbia-predator-taper-head","FAS46","Predator Taper 4-40 x 5/16 Set Screw (FAS46)","1"
"columbia-predator-taper-head","FA202","1/16"" x 1/2"" Split Pin (FA202)","1"
"columbia-predator-taper-head","CT45","Taper Connecting Rod (CT-45)","1"
"columbia-predator-taper-head","CT19","Taper Paper Feed Guide (CT-19)","1"
"columbia-predator-taper-head","CT22","Taper Brass Bracket (CT22)","1"
"columbia-predator-taper-head","FX242","Predator Taper Flex Connector (FX242)","1"
"columbia-predator-taper-head","CTS6","Carriage Guide Rod Stop (CT56)","1"
"columbia-predator-taper-head","CTYS","Predator Taper Y-Cam Spring (CTYS)","1"
"columbia-predator-taper-head","FA243","6-32 x 3/8"" Flat Slot (FA243)","1"
"columbia-predator-taper-head","CT59","Magnet (CT59)","1"
"columbia-predator-taper-head","FA2AS","1/4 in Plastic Washer (FA285)","1"
"columbia-predator-taper-head","PAZ20","Predator Taper Zinc Cam Roller (PAZ20)","1"
"columbia-predator-taper-head","CTS6","Carriage Guide Rod Stop (CT56)","1"
"columbia-predator-taper-head","CT759","Predator Taper Hollow Shaft Predator (CT759)","1"
"columbia-predator-taper-head","CT40","Return Spring Ring (CT40)","1"
"columbia-predator-taper-head","LT54","Predator Taper Titanium Pull Rod 54 (LT54)","1"
"columbia-predator-taper-head","CT93","Taper Mud Shut Off Lever Arm (CT93)","1"
"columbia-predator-taper-head","FA32S","1/4-20 X 1"" Hex Bolt (FA323)","1"
"columbia-predator-taper-head","FA290","1/4-20 Nyloc Nut (FA290)","1"
"columbia-predator-taper-head","CTS9","Magnet (CT59)","1"
"columbia-predator-taper-head","FAZ48","Predator Taper 5/16-18 x 3/4 Hex Bolt (FAZ48)","1"
"columbia-predator-taper-head","EA:CLS","Predator Taper Cam Lock Sleeve (EA:CLS)","1"
"columbia-predator-taper-head","ER2LT","Predator Taper Tension Rod Left (ER2LT)","1"
"columbia-predator-taper-head","LT06","Predator Taper Lightweight Frame Bracket (LT06)","1"
"columbia-predator-taper-head","FA21A","4-40 X 1/2 in Fill. Head Screw (FA219)","1"
"columbia-predator-taper-head","FA207","4-40 Nyloc Nut (FA207)","1"
"columbia-predator-taper-head","NOLI","NOLI","1"
"columbia-predator-taper-head","PA214","Predator Taper Head Assembly 14 in (PA214)","1"
"columbia-predator-taper-head","CT87","Old Style Taper Cap (CT87)","1"
"columbia-predator-taper-head","FA228","#6 Flat Washer (FA228)","1"
"columbia-predator-taper-head","CT98","Taper Mud Supply Seal Plate (CT-98)","1"
"columbia-predator-taper-head","FAZ21S","Predator Taper 6-32 x 1/8 Set Screw (FAZ21S)","1"
"columbia-predator-taper-head","CT34CL","Cam Lock Cap Side Block (CT34-CL)","1"
"columbia-predator-taper-head","FAZ20","Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20)","1"
"columbia-predator-taper-head","CT711A","Predator Taper Crimping Arm Bearing (CT711A)","1"
"columbia-predator-taper-head","FRZ13","Predator Taper Zinc Frame Rivet (FRZ13)","1"
"columbia-predator-taper-head","FA199","2-56 x 3/16"" Binder Slot (FA199)","1"
"columbia-predator-taper-head","CT95","Control Valve (CT95)","1"
"columbia-predator-taper-head","CT98","Taper Mud Supply Seal Plate (CT-98)","1"
"columbia-predator-taper-head","CT95","Control Valve (CT95)","1"
"columbia-predator-taper-head","CT87-CL","Cam Lock Taper Cap (CT87-CL)","1"
"columbia-predator-taper-head","CT94","Mud Shut-Off Upper Plate (CT94)","1"
"columbia-predator-taper-head","PA266","Predator Taper Head Sub Assembly (PA266)","1"
"columbia-predator-taper-head","CT3","Stainless Steel Right Insert Bushing (CT3)","1"
"columbia-predator-taper-head","CT776","Predator Taper Drive Sprocket Large (CT776)","1"
"columbia-predator-taper-head","CT7","Side Plate Support  Right (CT7)","1"
"columbia-predator-taper-head","FA214","4/40 x ¼"" Flat Slot (FA214)","1"
"columbia-predator-taper-head","FAZ14","Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14)","1"
"columbia-predator-taper-head","CT25","Taper Knife Guide Square Tube (CT-25)","1"
"columbia-predator-taper-head","C779-CS","Predator Carbon Fiber Cover Plate Cork Seal (C779-CS)","1"
"columbia-predator-taper-head","PA277","Predator Taper Creaser Arm Assembly (PA277)","1"
"columbia-predator-taper-head","FR258","Predator Taper Frame Reinforcement (FR258)","1"
"columbia-predator-taper-head","CT18","Predator Taper Guide Bracket (CT18)","1"
"columbia-predator-taper-head","FA22K","4-40 Nyloc Nut (FA22K)","1"
"columbia-predator-taper-head","PA2S4","Predator Taper Side Plate Assembly (PA2S4)","1"
"columbia-predator-taper-head","CT17","Separation Plate (CT17)","1"
"columbia-predator-taper-head","FA227","#6 Star Washer (FA227)","1"
"columbia-predator-taper-head","CT10","Taper Crimping Arm Bushing Right (CT10)","1"
"columbia-predator-taper-head","EA200","Predator Taper External Adapter 200 (EA200)","1"
"columbia-predator-taper-head","CA239","Predator Taper Adjusting Screw (CA239)","1"
"columbia-predator-taper-head","CT132","Taper Connecting Link (709043-A)","1"
"columbia-predator-taper-head","CT154","Predator Taper Cam Roller (CT154)","1"
"columbia-predator-taper-head","CT72","Cable (CT72)","1"
"columbia-predator-taper-head","CT52","Predator Taper Spacer Bar (CT52)","1"
"columbia-predator-taper-head","FA224","1/8"" X 3/8"" Split Pin (FA224)","1"
"columbia-predator-taper-head","CT2","Insert Bushings (CT2)","1"
"columbia-predator-taper-head","FA20A","4-40 x 3/16 Flat Head Screw (FA20A)","1"
"columbia-predator-taper-head","FA27A","6-32 x 1/4 Pan Head Screw (FA27A)","1"
"columbia-predator-taper-head","CT74","Predator Taper Cable Guide Pulley (CT74)","1"
"columbia-predator-taper-head","CT03","Predator Taper Left Insert Bushing (CT03)","1"
"columbia-predator-taper-head","C154","Predator Carbon Fiber Cam Roller (C154)","1"
"columbia-predator-taper-head","FA526","3/8-16 x 1 Hex Bolt (FA526)","1"
"columbia-predator-taper-head","FAJ706","Predator Joint Fastener 70-6 (FAJ706)","1"
"columbia-predator-taper-head","CT77","Taper Drive Sprocket Large (CT-77)","1"
"columbia-predator-taper-head","CTS6A","Carriage Guide Rod Stop A (CT56A)","1"
"columbia-predator-taper-head","CT67","Taper Ratchet Gear (CT-67)","1"
"columbia-predator-taper-head","CT771","Predator Taper Drive Sprocket Small (CT771)","1"
"columbia-predator-taper-head","CT70","Drive Shaft (CT70)","1"
"columbia-predator-taper-head","FA258","8-32 x ¼"" Half Dog Set (FA258)","1"
"columbia-predator-taper-head","CT66","Taper Drive Drum (CT66)","1"
"columbia-predator-taper-head","CT69","Predator Taper Drive Cam (CT69)","1"
"columbia-predator-taper-head","CT67","Taper Ratchet Gear (CT-67)","1"
"columbia-predator-taper-head","FA283","4-40 X 3/4"" Hex Bolt (FA283)","1"
"columbia-predator-taper-head","CT67","Taper Ratchet Gear (CT-67)","1"
"columbia-predator-taper-head","CT58","Guide Rod Bushing (CT58)","1"
"columbia-predator-taper-head","C159","Predator Carbon Fiber Magnet (C159)","1"
"columbia-predator-taper-head","FA220","4-40 X 3/4in Bind Head Screw (FA220)","1"
"columbia-predator-taper-head","CT64","Needle Return Shaft (CT64)","1"
"columbia-predator-taper-head","FA238","6-32 x 3/16"" Fillister Slot (FA238)","1"
"columbia-predator-taper-head","CT02","Predator Taper Insert Bushing (CT02)","1"
"columbia-predator-taper-head","FA219","4-40 x ½"" Fillister Slot (FA219)","1"
"columbia-predator-taper-head","CT65","Needle Return Spring (CT65)","1"
"columbia-predator-taper-head","CT59","Magnet (CT59)","1"
"columbia-predator-taper-head","FA210","4/40 x 3/16""  Binder Slot (FA210)","1"
"columbia-predator-taper-head","CT768","Predator Taper Clutch Lever (CT768)","1"
"columbia-predator-taper-head","CT765","Predator Taper Manual Drive Grip (CT765)","1"
"columbia-predator-taper-head","C148","Predator Carbon Fiber Crimping Arm Left (C148)","1"
"columbia-predator-taper-head","FA241","6-32 x 3/8"" Binder Slot (FA241)","1"
"columbia-predator-taper-head","FA254","8-32 Nyloc Nut (FA254)","1"
"columbia-predator-taper-head","CT747","Predator Taper Crimping Wheel Bushing (CT747)","1"
"columbia-predator-taper-head","CT00","Predator Taper Head Cover Plate (CT00)","1"
"columbia-predator-taper-head","PASS9","Predator Taper Spring Set (PASS9)","1"
"columbia-predator-taper-head","CT49","Taper Crimping Arm Right (CT49)","1"
"columbia-predator-taper-head","CT31","Chain Tension & Guide Bracket (CT31)","1"
"columbia-cam-lock-tube-2019","FA 323","1/4-20 X 1"" Hex Bolt (FA323)","1"
"columbia-cam-lock-tube-2019","FA 286","¼"" x ½"" Flat Washer (FA286)","1"
