Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Dura-Stilts,variable,DuraStiltsDuraIIIAdjustable,,Dura-Stilts Dura-III Adjustable Drywall Stilts,1,0,visible,,"Dura-Stilts Dura-III Adjustable Drywall Stilts 24""-40""",,,,,taxable,,1,,,,,,,,,,1,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/dura-stilts/dura-stilts-dss2440us/dura-stilts-stilts-dss2440us-dura-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/dura-stilts/dura-stilts-dss1830us/dura-stilts-stilts-dss1830us-dura-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/dura-stilts/dura-stilts-dss1422us/dura-stilts-stilts-dss1422us-dura-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/dura-stilts/dura-stilts-dss3864us/dura-stilts-stilts-dss3864us-dura-01.webp,,,,,,,,,,Brand,Dura-Stilts,1,1,0,Size,"14-22"" | 18-30"" | 24-40"" | 38-64""",1,1,1,,,
Dura-Stilts,variation,18523,DSS2440US,Dura-III Dura Stilts,1,0,visible,,"Dura-Stilts Dura-III Adjustable Drywall Stilts 24""-40""",,,,435.0,taxable,,1,,,,,,,,,,1,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/dura-stilts/dura-stilts-dss2440us/dura-stilts-stilts-dss2440us-dura-01.webp,,,DuraStiltsDuraIIIAdjustable,,,,,,,Brand,Dura-Stilts,1,1,0,Size,"24-40""",1,1,1,,,
Dura-Stilts,variation,16537,DSS1830US,Dura-III Dura Stilts,1,0,visible,,"Dura-Stilts Dura-III Adjustable Drywall Stilts 18""-30""",,,,415.0,taxable,,1,,,,,,,,,,1,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/dura-stilts/dura-stilts-dss1830us/dura-stilts-stilts-dss1830us-dura-01.webp,,,DuraStiltsDuraIIIAdjustable,,,,,,,Brand,Dura-Stilts,1,1,0,Size,"18-30""",1,1,1,,,
Dura-Stilts,variation,16536,DSS1422US,Dura-III Dura Stilts,1,0,visible,,"Dura-Stilts Dura-III Adjustable Drywall Stilts 14""-22""",,,,400.0,taxable,,1,,,,,,,,,,1,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/dura-stilts/dura-stilts-dss1422us/dura-stilts-stilts-dss1422us-dura-01.webp,,,DuraStiltsDuraIIIAdjustable,,,,,,,Brand,Dura-Stilts,1,1,0,Size,"14-22""",1,1,1,,,
Dura-Stilts,variation,14992,DSS3864US,Dura-III Dura Stilts,1,0,visible,,"Dura-Stilts Dura-III Adjustable Drywall Stilts 38""-64""",,,,584.0,taxable,,1,,,,,,,,,,1,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/dura-stilts/dura-stilts-dss3864us/dura-stilts-stilts-dss3864us-dura-01.webp,,,DuraStiltsDuraIIIAdjustable,,,,,,,Brand,Dura-Stilts,1,1,0,Size,"38-64""",1,1,1,,,
