Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Columbia Taping Tools,variation,C1H,C1H,"Columbia One 1"" (C1H)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,ONE,,,,,,101,Brand,Columbia Taping Tools,1,1,0,Size,"1""",1,1,1,"Columbia One 1"" (C1H)",Structured temp variation for Columbia One.,
Columbia Taping Tools,variation,C1HEXT,C1HEXT,"Columbia One 1"" (C1HEXT)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,ONE,,,,,,102,Brand,Columbia Taping Tools,1,1,0,Size,"1""",1,1,1,"Columbia One 1"" (C1HEXT)",Structured temp variation for Columbia One.,
Columbia Taping Tools,variation,C1HS,C1HS,"Columbia One 1"" (C1HS)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,ONE,,,,,,103,Brand,Columbia Taping Tools,1,1,0,Size,"1""",1,1,1,"Columbia One 1"" (C1HS)",Structured temp variation for Columbia One.,
Columbia Taping Tools,simple,FLAT-BOX-HANDLE,FLAT-BOX-HANDLE,Columbia Flat Box Handle,0,0,visible,Columbia Flat Box Handle in Handles. Structured temp catalog entry generated from Columbia tools site structure.,<p>Columbia Flat Box Handle in Handles. Structured temp catalog entry generated from Columbia tools site structure.</p><p>Source page: https://www.columbiatools.com/columbia-tools/handles/flat-box-handle/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,,,,,,,104,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Flat Box Handle,Columbia Flat Box Handle in Handles. Structured temp catalog entry generated from Columbia tools site structure.,
Columbia Taping Tools,simple,CHXL,CHXL,Columbia Long Extendible Handle (CHXL),0,0,visible,Columbia Long Extendible Handle in Handles. Structured temp catalog entry with  options: Long Extendible Handle.,<p>Columbia Long Extendible Handle in Handles. Structured temp catalog entry with  options: Long Extendible Handle.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/handles/long-extendible-handle/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,,,,,,,105,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Long Extendible Handle (CHXL),Columbia Long Extendible Handle in Handles. Structured temp catalog entry with  options: Long Extendible Handle.,
Columbia Taping Tools,variable,THE-MATRIX-BOX-HANDLES,THE-MATRIX-BOX-HANDLES,Columbia The Matrix Box Handles,0,0,visible,"Columbia The Matrix Box Handles in Handles. Structured temp catalog entry with size options: 29"", 39"", 40"".","<p>Columbia The Matrix Box Handles in Handles. Structured temp catalog entry with size options: 29"", 39"", 40"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/handles/the-matrix-box-handles/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,,,,,,,106,Brand,Columbia Taping Tools,1,1,0,Size,"29"" | 39"" | 40""",1,1,1,Columbia The Matrix Box Handles,"Columbia The Matrix Box Handles in Handles. Structured temp catalog entry with size options: 29"", 39"", 40"".",
Columbia Taping Tools,variation,MHS,MHS,"Columbia The Matrix Box Handles 29"" (MHS)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,THE-MATRIX-BOX-HANDLES,,,,,,107,Brand,Columbia Taping Tools,1,1,0,Size,"29""",1,1,1,"Columbia The Matrix Box Handles 29"" (MHS)",Structured temp variation for Columbia The Matrix Box Handles.,
Columbia Taping Tools,variation,MH,MH,"Columbia The Matrix Box Handles 39"" (MH)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,THE-MATRIX-BOX-HANDLES,,,,,,108,Brand,Columbia Taping Tools,1,1,0,Size,"39""",1,1,1,"Columbia The Matrix Box Handles 39"" (MH)",Structured temp variation for Columbia The Matrix Box Handles.,
Columbia Taping Tools,variation,MHL,MHL,"Columbia The Matrix Box Handles 40"" (MHL)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,THE-MATRIX-BOX-HANDLES,,,,,,109,Brand,Columbia Taping Tools,1,1,0,Size,"40""",1,1,1,"Columbia The Matrix Box Handles 40"" (MHL)",Structured temp variation for Columbia The Matrix Box Handles.,
Columbia Taping Tools,simple,TL3-8,TL3-8,Columbia Twist Lock Handle (TL3-8),0,0,visible,Columbia Twist Lock Handle in Handles. Structured temp catalog entry with  options: Twist Lock Handle.,<p>Columbia Twist Lock Handle in Handles. Structured temp catalog entry with  options: Twist Lock Handle.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/handles/twist-lock-handle/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,,,,,,,,,,,110,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Twist Lock Handle (TL3-8),Columbia Twist Lock Handle in Handles. Structured temp catalog entry with  options: Twist Lock Handle.,
Columbia Taping Tools,variable,NAILSPOTTERS,NAILSPOTTERS,Columbia Nailspotters,0,0,visible,"Columbia Nailspotters in Nailspotters. Structured temp catalog entry with size options: 2"", 3"".","<p>Columbia Nailspotters in Nailspotters. Structured temp catalog entry with size options: 2"", 3"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/nailspotters/2-nailspotter/ | https://www.columbiatools.com/columbia-tools/nailspotters/3-nailspotter/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Spotters,,,,,,,,,,,118,Brand,Columbia Taping Tools,1,1,0,Size,"2"" | 3""",1,1,1,Columbia Nailspotters,"Columbia Nailspotters in Nailspotters. Structured temp catalog entry with size options: 2"", 3"".",
Columbia Taping Tools,variation,2NS,2NS,"Columbia 2"" Nailspotter (2NS)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Spotters,,,,,NAILSPOTTERS,,,,,,119,Brand,Columbia Taping Tools,1,1,0,Size,"2""",1,1,1,"Columbia 2"" Nailspotter (2NS)",Structured temp variation for Columbia Nailspotters.,
Columbia Taping Tools,variation,3NS,3NS,"Columbia 3"" Nailspotter (3NS)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Spotters,,,,,NAILSPOTTERS,,,,,,120,Brand,Columbia Taping Tools,1,1,0,Size,"3""",1,1,1,"Columbia 3"" Nailspotter (3NS)",Structured temp variation for Columbia Nailspotters.,
Columbia Taping Tools,variable,BOX-FILLER,BOX-FILLER,Columbia Box Filler,0,0,visible,"Columbia Box Filler in Pumps. Structured temp catalog entry with model options: BF, TBBF.","<p>Columbia Box Filler in Pumps. Structured temp catalog entry with model options: BF, TBBF.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/pumps/box-filler/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,,,,,,,121,Brand,Columbia Taping Tools,1,1,0,Model,BF | TBBF,1,1,1,Columbia Box Filler,"Columbia Box Filler in Pumps. Structured temp catalog entry with model options: BF, TBBF.",
Columbia Taping Tools,variation,BF,BF,Columbia Box Filler BF (BF),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,BOX-FILLER,,,,,,122,Brand,Columbia Taping Tools,1,1,0,Model,BF,1,1,1,Columbia Box Filler BF (BF),Structured temp variation for Columbia Box Filler.,
Columbia Taping Tools,variation,TBBF,TBBF,Columbia Box Filler TBBF (TBBF),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,BOX-FILLER,,,,,,123,Brand,Columbia Taping Tools,1,1,0,Model,TBBF,1,1,1,Columbia Box Filler TBBF (TBBF),Structured temp variation for Columbia Box Filler.,
Columbia Taping Tools,variable,X-GRACO-POWERFILL-3-5,X-GRACO-POWERFILL-3-5,Columbia X Graco PowerFill 3.5,0,0,visible,"Columbia X Graco PowerFill 3.5 in Pumps. Structured temp catalog entry with model options: Columbia PowerFill Pump (comes with box filler), Columbia PowerFill Gooseneck (sold seperately).","<p>Columbia X Graco PowerFill 3.5 in Pumps. Structured temp catalog entry with model options: Columbia PowerFill Pump (comes with box filler), Columbia PowerFill Gooseneck (sold seperately).</p><p>Source pages: https://www.columbiatools.com/columbia-tools/pumps/columbiapowerfill/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,,,,,,,124,Brand,Columbia Taping Tools,1,1,0,Model,Columbia PowerFill Pump (comes with box filler) | Columbia PowerFill Gooseneck (sold seperately),1,1,1,Columbia X Graco PowerFill 3.5,"Columbia X Graco PowerFill 3.5 in Pumps. Structured temp catalog entry with model options: Columbia PowerFill Pump (comes with box filler), Columbia PowerFill Gooseneck (sold seperately).",
Columbia Taping Tools,variation,CPFP,CPFP,Columbia X Graco PowerFill 3.5 Columbia PowerFill Pump (comes with box filler) (CPFP),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,X-GRACO-POWERFILL-3-5,,,,,,125,Brand,Columbia Taping Tools,1,1,0,Model,Columbia PowerFill Pump (comes with box filler),1,1,1,Columbia X Graco PowerFill 3.5 Columbia PowerFill Pump (comes with box filler) (CPFP),Structured temp variation for Columbia X Graco PowerFill 3.5.,
Columbia Taping Tools,variation,CPFGN,CPFGN,Columbia X Graco PowerFill 3.5 Columbia PowerFill Gooseneck (sold seperately) (CPFGN),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,X-GRACO-POWERFILL-3-5,,,,,,126,Brand,Columbia Taping Tools,1,1,0,Model,Columbia PowerFill Gooseneck (sold seperately),1,1,1,Columbia X Graco PowerFill 3.5 Columbia PowerFill Gooseneck (sold seperately) (CPFGN),Structured temp variation for Columbia X Graco PowerFill 3.5.,
Columbia Taping Tools,variable,GOOSENECK,GOOSENECK,Columbia Gooseneck,0,0,visible,"Columbia Gooseneck in Pumps. Structured temp catalog entry with model options: GN, TBGN.","<p>Columbia Gooseneck in Pumps. Structured temp catalog entry with model options: GN, TBGN.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/pumps/gooseneck/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,,,,,,,127,Brand,Columbia Taping Tools,1,1,0,Model,GN | TBGN,1,1,1,Columbia Gooseneck,"Columbia Gooseneck in Pumps. Structured temp catalog entry with model options: GN, TBGN.",
Columbia Taping Tools,variation,GN,GN,Columbia Gooseneck GN (GN),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,GOOSENECK,,,,,,128,Brand,Columbia Taping Tools,1,1,0,Model,GN,1,1,1,Columbia Gooseneck GN (GN),Structured temp variation for Columbia Gooseneck.,
Columbia Taping Tools,variation,TBGN,TBGN,Columbia Gooseneck TBGN (TBGN),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,GOOSENECK,,,,,,129,Brand,Columbia Taping Tools,1,1,0,Model,TBGN,1,1,1,Columbia Gooseneck TBGN (TBGN),Structured temp variation for Columbia Gooseneck.,
Columbia Taping Tools,simple,HMP,HMP,Columbia Mud Pump (HMP),0,0,visible,Columbia Mud Pump in Pumps. Structured temp catalog entry with  options: Mud Pump.,<p>Columbia Mud Pump in Pumps. Structured temp catalog entry with  options: Mud Pump.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/pumps/mud-pump/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,,,,,,,130,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Mud Pump (HMP),Columbia Mud Pump in Pumps. Structured temp catalog entry with  options: Mud Pump.,
Columbia Taping Tools,simple,TBMP,TBMP,Columbia Tall Boy Mud Pump (TBMP),0,0,visible,Columbia Tall Boy Mud Pump in Pumps. Structured temp catalog entry with  options: Tall Boy Mud Pump.,<p>Columbia Tall Boy Mud Pump in Pumps. Structured temp catalog entry with  options: Tall Boy Mud Pump.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/pumps/tall-boy-mud-pump/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,,,,,,,,,,,131,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Tall Boy Mud Pump (TBMP),Columbia Tall Boy Mud Pump in Pumps. Structured temp catalog entry with  options: Tall Boy Mud Pump.,
Columbia Taping Tools,variable,SANDER-HEAD,SANDER-HEAD,Columbia Sander Head,0,0,visible,"Columbia Sander Head in Sanders. Structured temp catalog entry with model options: CS, CSH.","<p>Columbia Sander Head in Sanders. Structured temp catalog entry with model options: CS, CSH.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/sanders/sander-head/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Sanders,,,,,,,,,,,132,Brand,Columbia Taping Tools,1,1,0,Model,CS | CSH,1,1,1,Columbia Sander Head,"Columbia Sander Head in Sanders. Structured temp catalog entry with model options: CS, CSH.",
Columbia Taping Tools,simple,SAT,SAT,Columbia Semi Automatic Taper (SAT),0,0,visible,Columbia Semi Automatic Taper in Semi Automatic Taper. Structured temp catalog entry with  options: Semi Automatic Taper.,<p>Columbia Semi Automatic Taper in Semi Automatic Taper. Structured temp catalog entry with  options: Semi Automatic Taper.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/semi-automatic-taper/semi-automatic-taper/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Automatic Tapers,,,,,,,,,,,136,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Semi Automatic Taper (SAT),Columbia Semi Automatic Taper in Semi Automatic Taper. Structured temp catalog entry with  options: Semi Automatic Taper.,
Columbia Taping Tools,variable,FAT-BOY-SMOOTHING-BLADES,FAT-BOY-SMOOTHING-BLADES,Columbia Fat Boy Smoothing Blades,0,0,visible,"Columbia Fat Boy Smoothing Blades in Smoothing Blades. Structured temp catalog entry with size options: 7"", 10"", 12"", 14"", 16"", 18"", 24"", 32"", 40"", 48"".","<p>Columbia Fat Boy Smoothing Blades in Smoothing Blades. Structured temp catalog entry with size options: 7"", 10"", 12"", 14"", 16"", 18"", 24"", 32"", 40"", 48"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/smoothing-blades/fatboy-smoothing-blades/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,,,,,,,137,Brand,Columbia Taping Tools,1,1,0,Size,"7"" | 10"" | 12"" | 14"" | 16"" | 18"" | 24"" | 32"" | 40"" | 48""",1,1,1,Columbia Fat Boy Smoothing Blades,"Columbia Fat Boy Smoothing Blades in Smoothing Blades. Structured temp catalog entry with size options: 7"", 10"", 12"", 14"", 16"", 18"", 24"", 32"", 40"", 48"".",
Columbia Taping Tools,variation,FSB7,FSB7,"Columbia Fat Boy Smoothing Blades 7"" (FSB7)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,138,Brand,Columbia Taping Tools,1,1,0,Size,"7""",1,1,1,"Columbia Fat Boy Smoothing Blades 7"" (FSB7)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variation,FSB10,FSB10,"Columbia Fat Boy Smoothing Blades 10"" (FSB10)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,139,Brand,Columbia Taping Tools,1,1,0,Size,"10""",1,1,1,"Columbia Fat Boy Smoothing Blades 10"" (FSB10)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variation,FSB12,FSB12,"Columbia Fat Boy Smoothing Blades 12"" (FSB12)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,140,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1,1,1,"Columbia Fat Boy Smoothing Blades 12"" (FSB12)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variation,FSB14,FSB14,"Columbia Fat Boy Smoothing Blades 14"" (FSB14)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,141,Brand,Columbia Taping Tools,1,1,0,Size,"14""",1,1,1,"Columbia Fat Boy Smoothing Blades 14"" (FSB14)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variation,FSB16,FSB16,"Columbia Fat Boy Smoothing Blades 16"" (FSB16)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,142,Brand,Columbia Taping Tools,1,1,0,Size,"16""",1,1,1,"Columbia Fat Boy Smoothing Blades 16"" (FSB16)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variation,FSB18,FSB18,"Columbia Fat Boy Smoothing Blades 18"" (FSB18)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,143,Brand,Columbia Taping Tools,1,1,0,Size,"18""",1,1,1,"Columbia Fat Boy Smoothing Blades 18"" (FSB18)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variation,FSB24,FSB24,"Columbia Fat Boy Smoothing Blades 24"" (FSB24)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,144,Brand,Columbia Taping Tools,1,1,0,Size,"24""",1,1,1,"Columbia Fat Boy Smoothing Blades 24"" (FSB24)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variation,FSB32,FSB32,"Columbia Fat Boy Smoothing Blades 32"" (FSB32)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,145,Brand,Columbia Taping Tools,1,1,0,Size,"32""",1,1,1,"Columbia Fat Boy Smoothing Blades 32"" (FSB32)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variation,FSB40,FSB40,"Columbia Fat Boy Smoothing Blades 40"" (FSB40)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,146,Brand,Columbia Taping Tools,1,1,0,Size,"40""",1,1,1,"Columbia Fat Boy Smoothing Blades 40"" (FSB40)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variation,FSB48,FSB48,"Columbia Fat Boy Smoothing Blades 48"" (FSB48)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,FAT-BOY-SMOOTHING-BLADES,,,,,,147,Brand,Columbia Taping Tools,1,1,0,Size,"48""",1,1,1,"Columbia Fat Boy Smoothing Blades 48"" (FSB48)",Structured temp variation for Columbia Fat Boy Smoothing Blades.,
Columbia Taping Tools,variable,SABRE-SMOOTHING-BLADES,SABRE-SMOOTHING-BLADES,Columbia Sabre Smoothing Blades,0,0,visible,"Columbia Sabre Smoothing Blades in Smoothing Blades. Structured temp catalog entry with size options: 7"", 10"", 12"", 14"", 16"", 18"", 24"", 32"", 40"", 48"".","<p>Columbia Sabre Smoothing Blades in Smoothing Blades. Structured temp catalog entry with size options: 7"", 10"", 12"", 14"", 16"", 18"", 24"", 32"", 40"", 48"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/smoothing-blades/sabre-smoothing-blades/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,,,,,,,148,Brand,Columbia Taping Tools,1,1,0,Size,"7"" | 10"" | 12"" | 14"" | 16"" | 18"" | 24"" | 32"" | 40"" | 48""",1,1,1,Columbia Sabre Smoothing Blades,"Columbia Sabre Smoothing Blades in Smoothing Blades. Structured temp catalog entry with size options: 7"", 10"", 12"", 14"", 16"", 18"", 24"", 32"", 40"", 48"".",
Columbia Taping Tools,variation,SSB7,SSB7,"Columbia Sabre Smoothing Blades 7"" (SSB7)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,149,Brand,Columbia Taping Tools,1,1,0,Size,"7""",1,1,1,"Columbia Sabre Smoothing Blades 7"" (SSB7)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB10,SSB10,"Columbia Sabre Smoothing Blades 10"" (SSB10)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,150,Brand,Columbia Taping Tools,1,1,0,Size,"10""",1,1,1,"Columbia Sabre Smoothing Blades 10"" (SSB10)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB12,SSB12,"Columbia Sabre Smoothing Blades 12"" (SSB12)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,151,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1,1,1,"Columbia Sabre Smoothing Blades 12"" (SSB12)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB14,SSB14,"Columbia Sabre Smoothing Blades 14"" (SSB14)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,152,Brand,Columbia Taping Tools,1,1,0,Size,"14""",1,1,1,"Columbia Sabre Smoothing Blades 14"" (SSB14)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB16,SSB16,"Columbia Sabre Smoothing Blades 16"" (SSB16)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,153,Brand,Columbia Taping Tools,1,1,0,Size,"16""",1,1,1,"Columbia Sabre Smoothing Blades 16"" (SSB16)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB18,SSB18,"Columbia Sabre Smoothing Blades 18"" (SSB18)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,154,Brand,Columbia Taping Tools,1,1,0,Size,"18""",1,1,1,"Columbia Sabre Smoothing Blades 18"" (SSB18)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB24,SSB24,"Columbia Sabre Smoothing Blades 24"" (SSB24)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,155,Brand,Columbia Taping Tools,1,1,0,Size,"24""",1,1,1,"Columbia Sabre Smoothing Blades 24"" (SSB24)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB32,SSB32,"Columbia Sabre Smoothing Blades 32"" (SSB32)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,156,Brand,Columbia Taping Tools,1,1,0,Size,"32""",1,1,1,"Columbia Sabre Smoothing Blades 32"" (SSB32)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB40,SSB40,"Columbia Sabre Smoothing Blades 40"" (SSB40)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,157,Brand,Columbia Taping Tools,1,1,0,Size,"40""",1,1,1,"Columbia Sabre Smoothing Blades 40"" (SSB40)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB48,SSB48,"Columbia Sabre Smoothing Blades 48"" (SSB48)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades,,,,,SABRE-SMOOTHING-BLADES,,,,,,158,Brand,Columbia Taping Tools,1,1,0,Size,"48""",1,1,1,"Columbia Sabre Smoothing Blades 48"" (SSB48)",Structured temp variation for Columbia Sabre Smoothing Blades.,
