path,rel_path,extension,bytes_size,width,height,format,sha1,readable,reasons,keep,action,duplicate_group_size,kept_canonical_rel_path
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10030-media-1-jpg__5f522134cce61d.webp,Item-Images-AMES-10030-media-1-jpg__5f522134cce61d.webp,.webp,114984,1200,1200,WEBP,bc1fbfd2a600f54ea7f1c9a3c001d2069814e8d8,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10030-media-3-jpg__0f99f6639b4188.webp,Item-Images-AMES-10030-media-3-jpg__0f99f6639b4188.webp,.webp,39650,1200,1200,WEBP,c3d3c19201c14cbccbc15f6a79f4b41a2a2c8d13,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10030-media-5-jpg__454bb6e0f4523d.webp,Item-Images-AMES-10030-media-5-jpg__454bb6e0f4523d.webp,.webp,41296,1200,1200,WEBP,f1f25a9eeaaf45854d5c66b7cc78026bfd9fbbd0,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10030-media-6-jpg__ceac8b00ce0760.webp,Item-Images-AMES-10030-media-6-jpg__ceac8b00ce0760.webp,.webp,37990,1200,1200,WEBP,38a47ac9938c07ed4c75988d41a1d60300551604,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10030-media-7-jpg__64b497f3740d30.webp,Item-Images-AMES-10030-media-7-jpg__64b497f3740d30.webp,.webp,40750,1200,1200,WEBP,ae45c6147ecc09c32349877f074694dccb1c3dec,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10030-media-8-jpg__9c43facc6a8165.webp,Item-Images-AMES-10030-media-8-jpg__9c43facc6a8165.webp,.webp,70578,1200,1200,WEBP,5396f42edf4116cf2ba0088a518eef98097a7cc7,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10030-media-9-jpg__b3f28d232c6f31.webp,Item-Images-AMES-10030-media-9-jpg__b3f28d232c6f31.webp,.webp,73550,1200,1200,WEBP,c0e9363a893a01a777116cdf8c3cf7f6f0666e83,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10031-media-1-jpg__78e8cbacf4d53f.webp,Item-Images-AMES-10031-media-1-jpg__78e8cbacf4d53f.webp,.webp,35310,1200,1200,WEBP,7e0580ba449a70499828204fdcbcadef7d49e671,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10031-media-2-jpg__ccfb977e87cd44.webp,Item-Images-AMES-10031-media-2-jpg__ccfb977e87cd44.webp,.webp,42832,1200,1200,WEBP,dbb2c25a72f9679278db552cdd422da20406b9e5,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10031-media-3-jpg__324122de182894.webp,Item-Images-AMES-10031-media-3-jpg__324122de182894.webp,.webp,61374,1200,1200,WEBP,5c7a22d358532aa37991822b02f9edcb5af655ff,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10031-media-4-jpg__1dd70e10f745d0.webp,Item-Images-AMES-10031-media-4-jpg__1dd70e10f745d0.webp,.webp,39220,1200,1200,WEBP,804fde04e1529967c00c6bc7c8ee46382c2ecd2c,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10031-media-5-jpg__8175730611abef.webp,Item-Images-AMES-10031-media-5-jpg__8175730611abef.webp,.webp,16776,1200,1200,WEBP,f609bf70e4568ae1cf3495056bf33085961f65f8,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10032-media-5-jpg__e2ae2374b73ab9.webp,Item-Images-AMES-10032-media-5-jpg__e2ae2374b73ab9.webp,.webp,16738,1200,1200,WEBP,5b92482182539dc083a6e7f9e5b2bc9f5e59968f,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10033-media-5-jpg__969ef3b9462c88.webp,Item-Images-AMES-10033-media-5-jpg__969ef3b9462c88.webp,.webp,16658,1200,1200,WEBP,859d7505b6321f15bf4a13ec0423815d09fec202,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-10034-media-5-jpg__38f4625052c2df.webp,Item-Images-AMES-10034-media-5-jpg__38f4625052c2df.webp,.webp,16846,1200,1200,WEBP,30b01e3bf1e8a747f51f5759f16afaf2213dc330,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12197-TapeTechGooseneck-001-jpg__deec46a5be3186.webp,Item-Images-AMES-12197-TapeTechGooseneck-001-jpg__deec46a5be3186.webp,.webp,38302,1200,1200,WEBP,28dcdb782295d50c0a3a2f4b2339a22ce2adc0c7,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12389-media-1-jpg__5b70e0115b3262.webp,Item-Images-AMES-12389-media-1-jpg__5b70e0115b3262.webp,.webp,18308,1200,1200,WEBP,944b82af6a7d5da9cbdd9db9b7486651b35df796,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12389-media-2-jpg__eef0fc47b02eff.webp,Item-Images-AMES-12389-media-2-jpg__eef0fc47b02eff.webp,.webp,28724,1200,1200,WEBP,780b7bc2f9225c13ae3d457b128c0177937e5e75,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12389-media-3-jpg__e7f19e2db7b149.webp,Item-Images-AMES-12389-media-3-jpg__e7f19e2db7b149.webp,.webp,24460,1200,1200,WEBP,ea096f8b58a338712e99b3a41ee574860adb04a0,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12389-media-4-jpg__8e1242eb65ad5a.webp,Item-Images-AMES-12389-media-4-jpg__8e1242eb65ad5a.webp,.webp,21472,1200,1200,WEBP,5237b821f85fa7831951783658d94d0c64c43c25,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12389-media-5-jpg__3bd2f9304505f0.webp,Item-Images-AMES-12389-media-5-jpg__3bd2f9304505f0.webp,.webp,22868,1200,1200,WEBP,d8308ceb6719d2cb1b5c767b5e9886ab2ea505fd,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12389-media-6-jpg__8bd675ed9fc33a.webp,Item-Images-AMES-12389-media-6-jpg__8bd675ed9fc33a.webp,.webp,20314,1200,1200,WEBP,cdc739913c83b015c015bec26675d63f3bb8b473,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12390-media-1-jpg__c1b2c99a9e41a6.webp,Item-Images-AMES-12390-media-1-jpg__c1b2c99a9e41a6.webp,.webp,20304,1200,1200,WEBP,1e8281bfa71d35583f68a331d01d29a2eba7931c,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12390-media-2-jpg__b35b0fcf8f3fa5.webp,Item-Images-AMES-12390-media-2-jpg__b35b0fcf8f3fa5.webp,.webp,33902,1200,1200,WEBP,07364eed76fe575b432e28f724e6d4f515aa31ff,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12390-media-3-jpg__ec7554a088dcad.webp,Item-Images-AMES-12390-media-3-jpg__ec7554a088dcad.webp,.webp,23790,1200,1200,WEBP,bfa230ba5815f35dfbc23a5401b79eb05d8f733d,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12390-media-4-jpg__df7ff962644b06.webp,Item-Images-AMES-12390-media-4-jpg__df7ff962644b06.webp,.webp,26436,1200,1200,WEBP,67143de214e0f9365518aaacc3e763a64ead6cbc,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12391-media-1-jpg__5851ccefadc443.webp,Item-Images-AMES-12391-media-1-jpg__5851ccefadc443.webp,.webp,35410,1200,1200,WEBP,a1d58dd7dd26a0c8509c4c967a509bbea28772d9,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12391-media-2-jpg__2c3462d054a609.webp,Item-Images-AMES-12391-media-2-jpg__2c3462d054a609.webp,.webp,36500,1200,1200,WEBP,f36cb1c924c6c9b7bb27d4a5c82965e9dca40a83,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12582-media-1-jpg__cd85383ea293be.webp,Item-Images-AMES-12582-media-1-jpg__cd85383ea293be.webp,.webp,23204,1200,1200,WEBP,9a26c29f141dad25a8b70896a14b5c9162168c70,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12582-media-2-jpg__0c0191c9c49508.webp,Item-Images-AMES-12582-media-2-jpg__0c0191c9c49508.webp,.webp,27090,1200,1200,WEBP,6d539f1d44d65ce543460944e2604fef4fa814dc,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12582-media-3-jpg__848232cbbab056.webp,Item-Images-AMES-12582-media-3-jpg__848232cbbab056.webp,.webp,35808,1200,1200,WEBP,d991423099fb8462ae07b758ecf4848d99782e04,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12582-media-4-jpg__927ee4b5dde6b0.webp,Item-Images-AMES-12582-media-4-jpg__927ee4b5dde6b0.webp,.webp,21578,1200,1200,WEBP,802aeb77929f19a952151e11c3efa733c86abca8,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12582-media-5-jpg__095d8a650271c0.webp,Item-Images-AMES-12582-media-5-jpg__095d8a650271c0.webp,.webp,29750,1200,1200,WEBP,b9ad676b8453c844c28530b8c2d8d4623ceaf78a,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12582-media-6-jpg__4ba0b7f4305211.webp,Item-Images-AMES-12582-media-6-jpg__4ba0b7f4305211.webp,.webp,23044,1200,1200,WEBP,76a8f56091a64e7cb08fc76357cb2f512b275a2c,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12622-media-3-jpg__10ec4ea2d570cc.webp,Item-Images-AMES-12622-media-3-jpg__10ec4ea2d570cc.webp,.webp,106934,1200,1200,WEBP,7cf50d252a2f00d9a02f0e4d0f53a2f565e6b86a,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12622-media-4-jpg__1c2c9176b0b779.webp,Item-Images-AMES-12622-media-4-jpg__1c2c9176b0b779.webp,.webp,81034,1200,1200,WEBP,09a4305b114b5305a670f82f2817da6f0077e1ad,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12622-media-6-jpg__63a607bb0a807c.webp,Item-Images-AMES-12622-media-6-jpg__63a607bb0a807c.webp,.webp,27102,1200,1200,WEBP,324b86fb34321200d4a015ec6b6dcfad07dd6238,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-12622-media-9-jpg__05bac6ecc0f35e.webp,Item-Images-AMES-12622-media-9-jpg__05bac6ecc0f35e.webp,.webp,32116,1200,1200,WEBP,e15965cdffabbd30b07ab2e63d522584a961e3b8,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13061-TapeTechSetTTFINISH710-001-jpg__1f48610d89c73b.webp,Item-Images-AMES-13061-TapeTechSetTTFINISH710-001-jpg__1f48610d89c73b.webp,.webp,26106,600,600,WEBP,9c35f10fdbdb2967cd9ca48035f8b6dcf22ca74c,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13061-TapeTechSetTTFINISH710-001-jpg__bbae5eaad31191.webp,Item-Images-AMES-13061-TapeTechSetTTFINISH710-001-jpg__bbae5eaad31191.webp,.webp,28808,600,600,WEBP,1832619e709164f619ac5a4b6441ffdb4434059f,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13061-TapeTechSetTTFINISH710-001-jpg__ff61e20addc069.webp,Item-Images-AMES-13061-TapeTechSetTTFINISH710-001-jpg__ff61e20addc069.webp,.webp,68490,1200,1200,WEBP,78b8116a03a9b75df4a52c8a0af18b553df19c9a,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13062-TapeTechSetTTBFS-001-jpg__a40a91b94b3c71.webp,Item-Images-AMES-13062-TapeTechSetTTBFS-001-jpg__a40a91b94b3c71.webp,.webp,37432,600,600,WEBP,760b7cdb2aa0e1c603b4d8bad9cce720d66d8508,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13062-TapeTechSetTTBFS-001-jpg__cd57fea0762147.webp,Item-Images-AMES-13062-TapeTechSetTTBFS-001-jpg__cd57fea0762147.webp,.webp,33904,600,600,WEBP,192f2662c4afb2037e2e684816a9bc72b68b7687,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13062-TapeTechSetTTBFS-001-jpg__d621bb99bd5970.webp,Item-Images-AMES-13062-TapeTechSetTTBFS-001-jpg__d621bb99bd5970.webp,.webp,86994,1200,1200,WEBP,9862e5475d29c93d4502fd8f51f959c58b68bd3d,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13063-TapeTechSetTTJS710-001-jpg__8c7bb3679a422f.webp,Item-Images-AMES-13063-TapeTechSetTTJS710-001-jpg__8c7bb3679a422f.webp,.webp,51668,600,600,WEBP,8f5e7a43bd06bffddae3291e382ac3fd65ee5959,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13063-TapeTechSetTTJS710-001-jpg__db102c4902d875.webp,Item-Images-AMES-13063-TapeTechSetTTJS710-001-jpg__db102c4902d875.webp,.webp,47134,600,600,WEBP,77a762ed410005335bb0fe2d29634efc00caf92a,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13661-media-1-jpg__2e3116b027eeaf.webp,Item-Images-AMES-13661-media-1-jpg__2e3116b027eeaf.webp,.webp,35696,1200,1200,WEBP,846fe869f5efbc669ba02671763f6b4b21933ffb,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13661-media-2-jpg__add71db4f31ae6.webp,Item-Images-AMES-13661-media-2-jpg__add71db4f31ae6.webp,.webp,29430,1200,1200,WEBP,f645f2de52e4a5028085da0a06b72b55754743d6,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13661-media-3-jpg__fed59ca2260885.webp,Item-Images-AMES-13661-media-3-jpg__fed59ca2260885.webp,.webp,28278,1200,1200,WEBP,e06c65ad362d5a594ea6b9f628286270a892b2d5,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13661-media-4-jpg__fd823a1ecb4188.webp,Item-Images-AMES-13661-media-4-jpg__fd823a1ecb4188.webp,.webp,33700,750,750,WEBP,47d1e6eaf52577d89717e7422036d00493dcaf95,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13676-TapeTechSetTTBBS-001-jpg__01459fdaabccdd.webp,Item-Images-AMES-13676-TapeTechSetTTBBS-001-jpg__01459fdaabccdd.webp,.webp,33920,600,600,WEBP,25531f9206aa96a66af1c56f9ffabc9173646785,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13676-TapeTechSetTTBBS-001-jpg__8d5f8766b23e54.webp,Item-Images-AMES-13676-TapeTechSetTTBBS-001-jpg__8d5f8766b23e54.webp,.webp,75098,1200,1200,WEBP,7406c62ea24fbf516a7fea297d6bb8834d807264,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13676-TapeTechSetTTBBS-001-jpg__dd150248791f6d.webp,Item-Images-AMES-13676-TapeTechSetTTBBS-001-jpg__dd150248791f6d.webp,.webp,31254,600,600,WEBP,675453e407bf6c4b134e97c39a6a457e57a63403,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13677-TapeTechSetTTFBC-001-jpg__11087bb2ee8b50.webp,Item-Images-AMES-13677-TapeTechSetTTFBC-001-jpg__11087bb2ee8b50.webp,.webp,30106,600,600,WEBP,b1eb6e90dc9c40d924190dcd5f0839c88a962bc3,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13677-TapeTechSetTTFBC-001-jpg__98dbde87c1ff48.webp,Item-Images-AMES-13677-TapeTechSetTTFBC-001-jpg__98dbde87c1ff48.webp,.webp,32558,600,600,WEBP,53f5caca5496220bf8ba791d4ac24259544f19f4,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13677-TapeTechSetTTFBC-001-jpg__cd9487f132672b.webp,Item-Images-AMES-13677-TapeTechSetTTFBC-001-jpg__cd9487f132672b.webp,.webp,72696,1200,1200,WEBP,7f5969ec42326a39896522cdd44be233541f6eaf,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13678-TapeTechSetTTCFS-001-jpg__040fc2d6f618c5.webp,Item-Images-AMES-13678-TapeTechSetTTCFS-001-jpg__040fc2d6f618c5.webp,.webp,27186,600,600,WEBP,128df894a38c9696827fc003333510db2d331291,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13678-TapeTechSetTTCFS-001-jpg__9076586724b068.webp,Item-Images-AMES-13678-TapeTechSetTTCFS-001-jpg__9076586724b068.webp,.webp,24834,600,600,WEBP,5eba79a05395d401fcc6f46989ac918cec6779b8,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13678-TapeTechSetTTCFS-001-jpg__95ade2f3fda2d1.webp,Item-Images-AMES-13678-TapeTechSetTTCFS-001-jpg__95ade2f3fda2d1.webp,.webp,60758,1200,1200,WEBP,ed4aebe64e73d45310e06d16c4a10a152a2e082a,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13680-TapeTechSetTTSFS-001-jpg__8b78e380036c12.webp,Item-Images-AMES-13680-TapeTechSetTTSFS-001-jpg__8b78e380036c12.webp,.webp,36140,600,600,WEBP,07796c1ec7d49dc9d514696f552e5ef529578ff9,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13680-TapeTechSetTTSFS-001-jpg__8f2ca870c993aa.webp,Item-Images-AMES-13680-TapeTechSetTTSFS-001-jpg__8f2ca870c993aa.webp,.webp,39756,600,600,WEBP,2eefe85fc9b7a55a57f9ce3c1c713ada7d9a5a0f,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13680-TapeTechSetTTSFS-001-jpg__a8a0cb2d1fc051.webp,Item-Images-AMES-13680-TapeTechSetTTSFS-001-jpg__a8a0cb2d1fc051.webp,.webp,93756,1200,1200,WEBP,eb866654aca79294337983775053f59b5d034530,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13681-TapeTechSetTTPSS-001-jpg__36ee2c45d33f42.webp,Item-Images-AMES-13681-TapeTechSetTTPSS-001-jpg__36ee2c45d33f42.webp,.webp,88466,1200,1200,WEBP,01f8acd0cc598daea755008911e06efad5d29c7a,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13681-TapeTechSetTTPSS-001-jpg__75f02feee1f9f9.webp,Item-Images-AMES-13681-TapeTechSetTTPSS-001-jpg__75f02feee1f9f9.webp,.webp,38202,600,600,WEBP,4d1238179e83426929a51cd614d0f2e049b22787,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13681-TapeTechSetTTPSS-001-jpg__76bd02ea0cc146.webp,Item-Images-AMES-13681-TapeTechSetTTPSS-001-jpg__76bd02ea0cc146.webp,.webp,34724,600,600,WEBP,4d132c1eb024a80077b752df6fd6f0d5b5502854,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13683-TapeTechSetTTSFS2-001-jpg__561c26d02b768c.webp,Item-Images-AMES-13683-TapeTechSetTTSFS2-001-jpg__561c26d02b768c.webp,.webp,40018,600,600,WEBP,2775d0a945b6718e16ddd75809efac38a31d70c3,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13683-TapeTechSetTTSFS2-001-jpg__f7913847a80f4e.webp,Item-Images-AMES-13683-TapeTechSetTTSFS2-001-jpg__f7913847a80f4e.webp,.webp,43954,600,600,WEBP,06c74245e549b49117d0eb61381409d567c4a2dc,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13684-TapeTechSetTTPPSEF-001-jpg__9e674afa80206c.webp,Item-Images-AMES-13684-TapeTechSetTTPPSEF-001-jpg__9e674afa80206c.webp,.webp,52684,600,600,WEBP,b4c136dde7f6cebe0e94ff097c29fcb00ebb319e,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13684-TapeTechSetTTPPSEF-001-jpg__b0e55bb20fcee5.webp,Item-Images-AMES-13684-TapeTechSetTTPPSEF-001-jpg__b0e55bb20fcee5.webp,.webp,58202,600,600,WEBP,312a5f0934f60895b6b88cf2f3d5fcab2ec81633,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13685-TapeTechSetTTPPS-001-jpg__0f6d1728b6615c.webp,Item-Images-AMES-13685-TapeTechSetTTPPS-001-jpg__0f6d1728b6615c.webp,.webp,53916,600,600,WEBP,9926d079993793d04ed61175397289b58098a62a,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13685-TapeTechSetTTPPS-001-jpg__4378f22e381d9e.webp,Item-Images-AMES-13685-TapeTechSetTTPPS-001-jpg__4378f22e381d9e.webp,.webp,49140,600,600,WEBP,9df19678e9ff0436ddf14fda432d95a28e445393,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13686-media-1-jpg__7f85e3d0e4b521.webp,Item-Images-AMES-13686-media-1-jpg__7f85e3d0e4b521.webp,.webp,29528,1200,1200,WEBP,e99f91de5050f83737657f75536b3f440ba82de8,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13686-media-2-jpg__21041f241e6449.webp,Item-Images-AMES-13686-media-2-jpg__21041f241e6449.webp,.webp,81372,1200,1200,WEBP,040dcdf52d16cbbf2648e02db9d06adc142b3a41,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13865-media-1-jpg__e57b10dc0f7a24.webp,Item-Images-AMES-13865-media-1-jpg__e57b10dc0f7a24.webp,.webp,109148,1200,1200,WEBP,2c2a266f325fb4a98faffcc9c8675baf94dafce6,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13865-media-2-jpg__ab7ed6353a451d.webp,Item-Images-AMES-13865-media-2-jpg__ab7ed6353a451d.webp,.webp,106888,1200,1200,WEBP,056c58b57282ce43eafd9590f1bc6651f5310959,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13865-media-3-jpg__748eab24376b62.webp,Item-Images-AMES-13865-media-3-jpg__748eab24376b62.webp,.webp,102614,1200,1200,WEBP,517a7843b6cd7a04a139bbc68fa387574e44b477,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13865-media-4-jpg__33b226fe776cd0.webp,Item-Images-AMES-13865-media-4-jpg__33b226fe776cd0.webp,.webp,102102,1200,1200,WEBP,a370a30e88ad714aa1eaa3ecfd53321330473691,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13866-media-1-jpg__2369e16d7ae160.webp,Item-Images-AMES-13866-media-1-jpg__2369e16d7ae160.webp,.webp,94384,1200,1200,WEBP,e5afd581406ae08f4face56a0ee641b53a3cf058,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13866-media-2-jpg__b17490362f3d18.webp,Item-Images-AMES-13866-media-2-jpg__b17490362f3d18.webp,.webp,95754,1200,1200,WEBP,3c695e0d09fccc1fc209366b9d544f115831ac59,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13866-media-3-jpg__74d6c31fc7970a.webp,Item-Images-AMES-13866-media-3-jpg__74d6c31fc7970a.webp,.webp,101320,1200,1200,WEBP,f8f93725780238086940e6f5793571657d4d57a3,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13866-media-4-jpg__44d37bdcf59069.webp,Item-Images-AMES-13866-media-4-jpg__44d37bdcf59069.webp,.webp,106244,1200,1200,WEBP,623b1b8fb8e613993f5bf14e869452f8c27b75d2,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13866-media-5-jpg__5dfe5ee7ffa420.webp,Item-Images-AMES-13866-media-5-jpg__5dfe5ee7ffa420.webp,.webp,131570,1200,1200,WEBP,483204b7b413915756bb57a1a73f35bd881b7637,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13866-media-6-jpg__5ff7f79a5b5e60.webp,Item-Images-AMES-13866-media-6-jpg__5ff7f79a5b5e60.webp,.webp,116294,1200,1200,WEBP,37f789127cebc47518f85294767ed3af5d8926f3,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13867-media-1-jpg__65a7879b0b5696.webp,Item-Images-AMES-13867-media-1-jpg__65a7879b0b5696.webp,.webp,112414,1200,1200,WEBP,1e17f2849b95253389b5aaf3a7b66316181fce26,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13867-media-2-jpg__39ebba1433c1f9.webp,Item-Images-AMES-13867-media-2-jpg__39ebba1433c1f9.webp,.webp,109822,1200,1200,WEBP,ed51cf0d6edc7bdc3d41dae8837bceca7fdcd855,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-13867-media-3-jpg__1b49b4d108b827.webp,Item-Images-AMES-13867-media-3-jpg__1b49b4d108b827.webp,.webp,102250,1200,1200,WEBP,5e616c323c41d2fea4f04a8ee3d74dcc2b45677c,True,,True,keep,1,
